country,region,income_level,subsample,year,flfp,unemployment,female_non_agri,avg_weekly_hours
Denmark,ECS,High income,Urban,1993,0.7819393277168274,0.1051319986581802,0.9923296570777893,33.97818756103516
Denmark,ECS,High income,Old,1993,0.7924773693084717,0.1008290871977806,0.97550201416015625,36.36155319213867
Ecuador,LCN,Upper middle income,All,2012,0.5208369493484497,0.04759052023291588,0.8148685693740845,41.1731071472168
Ecuador,LCN,Upper middle income,Urban,2012,0.5413596630096436,0.05469796806573868,0.9647651314735413,42.28076171875
Ecuador,LCN,Upper middle income,Rural,2012,0.47333624958992,0.03157690539956093,0.4219297170639038,38.73705291748047
Ecuador,LCN,Upper middle income,Old,2012,0.597576916217804,0.03147456794977188,0.8221487402915955,41.76737213134766
Ecuador,LCN,Upper middle income,Female,2012,0.5208369493484497,0.05693665519356728,0.8148685693740845,38.26544189453125
Ecuador,LCN,Upper middle income,Low Education,2012,0.4742878973484039,0.02570881694555283,0.4910657405853271,38.92681121826172
Ecuador,LCN,Upper middle income,Young,2012,0.3114450871944427,0.1197242811322212,0.7716128826141357,38.24655914306641
Ecuador,LCN,Upper middle income,High Education,2012,0.485696017742157,0.04642404988408089,0.7989848852157593,41.64856338500977
Ecuador,LCN,Upper middle income,Female,2013,0.5111854672431946,0.05626773834228516,0.8187020421028137,37.51772689819336
Ecuador,LCN,Upper middle income,Urban,2013,0.5171642303466797,0.05045997351408005,0.9663844704627991,42.30029678344727
Ecuador,LCN,Upper middle income,Rural,2013,0.496870756149292,0.02898003719747066,0.4594504237174988,38.22013854980469
Ecuador,LCN,Upper middle income,Old,2013,0.5923357009887695,0.02958003431558609,0.8244767189025879,41.62673950195313
Ecuador,LCN,Upper middle income,Young,2013,0.2935076355934143,0.1092903986573219,0.7830438017845154,37.94484710693359
Ecuador,LCN,Upper middle income,Low Education,2013,0.5120564699172974,0.02482774294912815,0.6354329586029053,40.17702102661133
Ecuador,LCN,Upper middle income,High Education,2013,0.5201295614242554,0.05420084670186043,0.9216611981391907,41.5688591003418
Ecuador,LCN,Upper middle income,All,2013,0.5111854672431946,0.04379693791270256,0.8187020421028137,41.0150260925293
Ecuador,LCN,Upper middle income,Rural,2014,0.5371206998825073,0.0242324024438858,0.4607596397399902,NA
Ecuador,LCN,Upper middle income,Low Education,2014,0.5488296151161194,0.02077560126781464,0.6306456923484802,NA
Ecuador,LCN,Upper middle income,All,2014,0.5293421149253845,0.03989658504724503,0.8053287267684937,NA
Ecuador,LCN,Upper middle income,High Education,2014,0.51933753490448,0.05073452740907669,0.9044898152351379,NA
Ecuador,LCN,Upper middle income,Old,2014,0.6163402795791626,0.02715517021715641,0.8132749795913696,NA
Ecuador,LCN,Upper middle income,Female,2014,0.5293421149253845,0.05129563435912132,0.8053287267684937,NA
Ecuador,LCN,Upper middle income,Urban,2014,0.5260952115058899,0.04709281027317047,0.955712080001831,NA
Ecuador,LCN,Upper middle income,Young,2014,0.3042216598987579,0.09712259471416473,0.7585563063621521,NA
Ecuador,LCN,Upper middle income,All,2016,0.5770143270492554,0.05426743626594543,0.7845802903175354,38.35342788696289
Ecuador,LCN,Upper middle income,High Education,2016,0.5690702795982361,0.06716015189886093,0.8851473927497864,38.83788299560547
Ecuador,LCN,Upper middle income,Rural,2016,0.6051202416419983,0.02703424729406834,0.4231516718864441,35.66551208496094
Ecuador,LCN,Upper middle income,Low Education,2016,0.6130897998809814,0.02814421430230141,0.5888923406600952,37.57454681396484
Ecuador,LCN,Upper middle income,Urban,2016,0.5653376579284668,0.06677690893411636,0.95241779088974,39.64068984985352
Ecuador,LCN,Upper middle income,Female,2016,0.5770143270492554,0.06508415192365646,0.7845802903175354,34.23189163208008
Ecuador,LCN,Upper middle income,Young,2016,0.3424179255962372,0.1249840706586838,0.7105762958526611,32.94212341308594
Ecuador,LCN,Upper middle income,Old,2016,0.6664798855781555,0.03867317736148834,0.7974207997322083,39.4395751953125
Ecuador,LCN,Upper middle income,Old,2017,0.6763072609901428,0.03483081981539726,0.7963253259658813,39.62331771850586
Ecuador,LCN,Upper middle income,High Education,2017,0.5831499695777893,0.06032322719693184,0.8846600651741028,38.97073745727539
Ecuador,LCN,Upper middle income,Urban,2017,0.5762435793876648,0.05971966683864594,0.9571916460990906,39.72071838378906
Ecuador,LCN,Upper middle income,Rural,2017,0.6223341226577759,0.02293399535119534,0.4001530110836029,35.7666130065918
Ecuador,LCN,Upper middle income,Female,2017,0.5895494222640991,0.06337906420230865,0.7814295887947083,34.28725814819336
Ecuador,LCN,Upper middle income,All,2017,0.5895494222640991,0.04832610487937927,0.7814295887947083,38.46334457397461
Ecuador,LCN,Upper middle income,Young,2017,0.3616985082626343,0.1085676327347755,0.7001726031303406,32.85701751708984
Ecuador,LCN,Upper middle income,Low Education,2017,0.6223055124282837,0.02311760932207108,0.5736767649650574,37.64139175415039
Ecuador,LCN,Upper middle income,Old,2018,0.6675220727920532,0.02853521332144737,0.7749443054199219,NA
Ecuador,LCN,Upper middle income,Young,2018,0.3093196749687195,0.09145330637693405,0.6618556380271912,NA
Ecuador,LCN,Upper middle income,All,2018,0.5708054900169373,0.03945290669798851,0.7595946788787842,NA
Ecuador,LCN,Upper middle income,Female,2018,0.5708054900169373,0.04742223396897316,0.7595946788787842,NA
Ecuador,LCN,Upper middle income,Rural,2018,0.6100125312805176,0.01575293950736523,0.351649671792984,NA
Ecuador,LCN,Upper middle income,High Education,2018,0.551703155040741,0.0510675311088562,0.8730608224868774,NA
Ecuador,LCN,Upper middle income,Low Education,2018,0.6125888824462891,0.01697230525314808,0.5449420213699341,NA
Ecuador,LCN,Upper middle income,Urban,2018,0.5545263290405273,0.05050326883792877,0.9538378119468689,NA
Ecuador,LCN,Upper middle income,Young,2019,0.3188514709472656,0.0921001136302948,0.5931366682052612,NA
Ecuador,LCN,Upper middle income,Old,2019,0.6572794914245605,0.03095695190131664,0.7743159532546997,NA
Ecuador,LCN,Upper middle income,Female,2019,0.5688977241516113,0.0496644452214241,0.749767005443573,NA
Ecuador,LCN,Upper middle income,Low Education,2019,0.5995945334434509,0.01762802712619305,0.5278127193450928,NA
Ecuador,LCN,Upper middle income,High Education,2019,0.5554822087287903,0.05309244990348816,0.8595037460327148,NA
Ecuador,LCN,Upper middle income,All,2019,0.5688977241516113,0.04134674370288849,0.749767005443573,NA
Ecuador,LCN,Upper middle income,Rural,2019,0.6260563731193542,0.01839221827685833,0.3247306048870087,NA
Ecuador,LCN,Upper middle income,Urban,2019,0.5452810525894165,0.05232979729771614,0.9593883156776428,NA
Ecuador,LCN,Upper middle income,Low Education,2020,0.5944048762321472,0.01932520605623722,0.4675158858299255,NA
